barangay,location,precinct_id,registered_voters,actual_voters,turnout,contest_type,contest_name,candidate_name,votes,percentage
caoayan-kiling,"REGION I, PANGASINAN, CITY OF SAN CARLOS, CAOAYAN-KILING",55320072,805,671,83.35,Local,"MEMBER, SANGGUNIANG PANLUNGSOD of PANGASINAN - CITY OF SAN CARLOS - LONE DIST","14. MILLORA, WINSTON (NP)",1089,7.31
caoayan-kiling,"REGION I, PANGASINAN, CITY OF SAN CARLOS, CAOAYAN-KILING",55320072,805,671,83.35,Local,"MEMBER, SANGGUNIANG PANLUNGSOD of PANGASINAN - CITY OF SAN CARLOS - LONE DIST","15. PAMINTUAN, KUYA ROBERT (NPC)",191,1.28
caoayan-kiling,"REGION I, PANGASINAN, CITY OF SAN CARLOS, CAOAYAN-KILING",55320072,805,671,83.35,Local,"MEMBER, SANGGUNIANG PANLUNGSOD of PANGASINAN - CITY OF SAN CARLOS - LONE DIST","16. RESUELLO, CARMINA (NP)",926,6.22
caoayan-kiling,"REGION I, PANGASINAN, CITY OF SAN CARLOS, CAOAYAN-KILING",55320072,805,671,83.35,Local,"MEMBER, SANGGUNIANG PANLUNGSOD of PANGASINAN - CITY OF SAN CARLOS - LONE DIST","17. REYES, LOUIE (IND)",58,0.39
caoayan-kiling,"REGION I, PANGASINAN, CITY OF SAN CARLOS, CAOAYAN-KILING",55320072,805,671,83.35,Local,"MEMBER, SANGGUNIANG PANLUNGSOD of PANGASINAN - CITY OF SAN CARLOS - LONE DIST","18. SANTOS, DOC ELLEN (NPC)",594,3.99
caoayan-kiling,"REGION I, PANGASINAN, CITY OF SAN CARLOS, CAOAYAN-KILING",55320072,805,671,83.35,Local,"MEMBER, SANGGUNIANG PANLUNGSOD of PANGASINAN - CITY OF SAN CARLOS - LONE DIST","19. SISON, MACASI (NPC)",330,2.22
caoayan-kiling,"REGION I, PANGASINAN, CITY OF SAN CARLOS, CAOAYAN-KILING",55320072,805,671,83.35,Local,"MEMBER, SANGGUNIANG PANLUNGSOD of PANGASINAN - CITY OF SAN CARLOS - LONE DIST","20. SORIANO, LANCE (NPC)",617,4.14
caoayan-kiling,"REGION I, PANGASINAN, CITY OF SAN CARLOS, CAOAYAN-KILING",55320072,805,671,83.35,Local,"MEMBER, SANGGUNIANG PANLUNGSOD of PANGASINAN - CITY OF SAN CARLOS - LONE DIST","21. TULAGAN, WACKY (NPC)",446,2.99
caoayan-kiling,"REGION I, PANGASINAN, CITY OF SAN CARLOS, CAOAYAN-KILING",55320072,805,671,83.35,Local,"MEMBER, SANGGUNIANG PANLUNGSOD of PANGASINAN - CITY OF SAN CARLOS - LONE DIST","22. VALDEZ, RHEIN (NPC)",335,2.25
caoayan-kiling,"REGION I, PANGASINAN, CITY OF SAN CARLOS, CAOAYAN-KILING",55320072,805,671,83.35,Local,"MEMBER, SANGGUNIANG PANLUNGSOD of PANGASINAN - CITY OF SAN CARLOS - LONE DIST","23. VINLUAN, ATE MITCH (IND)",815,5.47
libas,"REGION I, PANGASINAN, CITY OF SAN CARLOS, LIBAS",55320097,774,657,84.88,National,SENATOR of PHILIPPINES,"1. ABALOS, BENHUR (PFP)",1017,5.28
libas,"REGION I, PANGASINAN, CITY OF SAN CARLOS, LIBAS",55320097,774,657,84.88,National,SENATOR of PHILIPPINES,"2. ADONIS, JEROME (MKBYN)",64,0.33
libas,"REGION I, PANGASINAN, CITY OF SAN CARLOS, LIBAS",55320097,774,657,84.88,National,SENATOR of PHILIPPINES,"3. AMAD, WILSON (IND)",55,0.29
libas,"REGION I, PANGASINAN, CITY OF SAN CARLOS, LIBAS",55320097,774,657,84.88,National,SENATOR of PHILIPPINES,"4. ANDAMO, NARS ALYN (MKBYN)",44,0.23
libas,"REGION I, PANGASINAN, CITY OF SAN CARLOS, LIBAS",55320097,774,657,84.88,National,SENATOR of PHILIPPINES,"5. AQUINO, BAM (KNP)",990,5.14
libas,"REGION I, PANGASINAN, CITY OF SAN CARLOS, LIBAS",55320097,774,657,84.88,National,SENATOR of PHILIPPINES,"6. ARAMBULO, RONNEL (MKBYN)",148,0.77
libas,"REGION I, PANGASINAN, CITY OF SAN CARLOS, LIBAS",55320097,774,657,84.88,National,SENATOR of PHILIPPINES,"7. ARELLANO, ERNESTO (KTPNAN)",56,0.29
libas,"REGION I, PANGASINAN, CITY OF SAN CARLOS, LIBAS",55320097,774,657,84.88,National,SENATOR of PHILIPPINES,"8. BALLON, ROBERTO (IND)",103,0.53
libas,"REGION I, PANGASINAN, CITY OF SAN CARLOS, LIBAS",55320097,774,657,84.88,National,SENATOR of PHILIPPINES,"9. BINAY, ABBY (NPC)",758,3.94
libas,"REGION I, PANGASINAN, CITY OF SAN CARLOS, LIBAS",55320097,774,657,84.88,National,SENATOR of PHILIPPINES,"10. BONDOC, JIMMY (PDPLBN)",149,0.77
libas,"REGION I, PANGASINAN, CITY OF SAN CARLOS, LIBAS",55320097,774,657,84.88,National,SENATOR of PHILIPPINES,"11. BONG REVILLA,RAMON, JR.(LAKAS)",791,4.11
libas,"REGION I, PANGASINAN, CITY OF SAN CARLOS, LIBAS",55320097,774,657,84.88,National,SENATOR of PHILIPPINES,"12. BOSITA, COLONEL (IND)",474,2.46
libas,"REGION I, PANGASINAN, CITY OF SAN CARLOS, LIBAS",55320097,774,657,84.88,National,SENATOR of PHILIPPINES,"13. BROSAS, ARLENE (MKBYN)",156,0.81
libas,"REGION I, PANGASINAN, CITY OF SAN CARLOS, LIBAS",55320097,774,657,84.88,National,SENATOR of PHILIPPINES,"14. CABONEGRO, ROY (DPP)",35,0.18
libas,"REGION I, PANGASINAN, CITY OF SAN CARLOS, LIBAS",55320097,774,657,84.88,National,SENATOR of PHILIPPINES,"15. CAPUYAN, ALLEN (PPP)",34,0.18
libas,"REGION I, PANGASINAN, CITY OF SAN CARLOS, LIBAS",55320097,774,657,84.88,National,SENATOR of PHILIPPINES,"16. CASIÑO, TEDDY (MKBYN)",156,0.81
libas,"REGION I, PANGASINAN, CITY OF SAN CARLOS, LIBAS",55320097,774,657,84.88,National,SENATOR of PHILIPPINES,"17. CASTRO, TEACHER FRANCE (MKBYN)",142,0.74
libas,"REGION I, PANGASINAN, CITY OF SAN CARLOS, LIBAS",55320097,774,657,84.88,National,SENATOR of PHILIPPINES,"18. CAYETANO, PIA (NP)",850,4.41
libas,"REGION I, PANGASINAN, CITY OF SAN CARLOS, LIBAS",55320097,774,657,84.88,National,SENATOR of PHILIPPINES,"19. D'ANGELO, DAVID (BUNYOG)",35,0.18
libas,"REGION I, PANGASINAN, CITY OF SAN CARLOS, LIBAS",55320097,774,657,84.88,National,SENATOR of PHILIPPINES,"20. DE ALBAN,ATTORNEY ANGELO (IND)",90,0.47
libas,"REGION I, PANGASINAN, CITY OF SAN CARLOS, LIBAS",55320097,774,657,84.88,National,SENATOR of PHILIPPINES,"21. DE GUZMAN, KA LEODY (PLM)",151,0.78
libas,"REGION I, PANGASINAN, CITY OF SAN CARLOS, LIBAS",55320097,774,657,84.88,National,SENATOR of PHILIPPINES,"22. DELA ROSA, BATO (PDPLBN)",524,2.72
libas,"REGION I, PANGASINAN, CITY OF SAN CARLOS, LIBAS",55320097,774,657,84.88,National,SENATOR of PHILIPPINES,"23. DORINGO, NANAY MIMI (MKBYN)",54,0.28
libas,"REGION I, PANGASINAN, CITY OF SAN CARLOS, LIBAS",55320097,774,657,84.88,National,SENATOR of PHILIPPINES,"24. ESCOBAL, ARNEL (PM)",43,0.22
libas,"REGION I, PANGASINAN, CITY OF SAN CARLOS, LIBAS",55320097,774,657,84.88,National,SENATOR of PHILIPPINES,"25. ESPIRITU, LUKE (PLM)",265,1.38
libas,"REGION I, PANGASINAN, CITY OF SAN CARLOS, LIBAS",55320097,774,657,84.88,National,SENATOR of PHILIPPINES,"26. FLORANDA, MODY PISTON (MKBYN)",42,0.22
libas,"REGION I, PANGASINAN, CITY OF SAN CARLOS, LIBAS",55320097,774,657,84.88,National,SENATOR of PHILIPPINES,"27. GAMBOA, MARC LOUIE (IND)",31,0.16
libas,"REGION I, PANGASINAN, CITY OF SAN CARLOS, LIBAS",55320097,774,657,84.88,National,SENATOR of PHILIPPINES,"28. GO, BONG GO    (PDPLBN)",737,3.83
libas,"REGION I, PANGASINAN, CITY OF SAN CARLOS, LIBAS",55320097,774,657,84.88,National,SENATOR of PHILIPPINES,"29. GONZALES, NORBERTO (PDSP)",51,0.26
libas,"REGION I, PANGASINAN, CITY OF SAN CARLOS, LIBAS",55320097,774,657,84.88,National,SENATOR of PHILIPPINES,"30. HINLO, JAYVEE (PDPLBN)",73,0.38
libas,"REGION I, PANGASINAN, CITY OF SAN CARLOS, LIBAS",55320097,774,657,84.88,National,SENATOR of PHILIPPINES,"31. HONASAN, GRINGO (RP)",207,1.07
libas,"REGION I, PANGASINAN, CITY OF SAN CARLOS, LIBAS",55320097,774,657,84.88,National,SENATOR of PHILIPPINES,"32. JOSE, RELLY JR. (KBL)",44,0.23
libas,"REGION I, PANGASINAN, CITY OF SAN CARLOS, LIBAS",55320097,774,657,84.88,National,SENATOR of PHILIPPINES,"33. LACSON, PING (IND)",698,3.62
libas,"REGION I, PANGASINAN, CITY OF SAN CARLOS, LIBAS",55320097,774,657,84.88,National,SENATOR of PHILIPPINES,"34. LAMBINO,  RAUL  (PDPLBN)",288,1.5
libas,"REGION I, PANGASINAN, CITY OF SAN CARLOS, LIBAS",55320097,774,657,84.88,National,SENATOR of PHILIPPINES,"35. LAPID, LITO (NPC)",941,4.89
libas,"REGION I, PANGASINAN, CITY OF SAN CARLOS, LIBAS",55320097,774,657,84.88,National,SENATOR of PHILIPPINES,"36. LEE, MANOY WILBERT (AKSYON)",67,0.35
libas,"REGION I, PANGASINAN, CITY OF SAN CARLOS, LIBAS",55320097,774,657,84.88,National,SENATOR of PHILIPPINES,"37. LIDASAN, AMIRAH (MKBYN)",42,0.22
libas,"REGION I, PANGASINAN, CITY OF SAN CARLOS, LIBAS",55320097,774,657,84.88,National,SENATOR of PHILIPPINES,"38. MARCOLETA, RODANTE (IND)",340,1.77
libas,"REGION I, PANGASINAN, CITY OF SAN CARLOS, LIBAS",55320097,774,657,84.88,National,SENATOR of PHILIPPINES,"39. MARCOS, IMEE R. (NP)",679,3.53
libas,"REGION I, PANGASINAN, CITY OF SAN CARLOS, LIBAS",55320097,774,657,84.88,National,SENATOR of PHILIPPINES,"40. MARQUEZ, NORMAN (IND)",49,0.25
libas,"REGION I, PANGASINAN, CITY OF SAN CARLOS, LIBAS",55320097,774,657,84.88,National,SENATOR of PHILIPPINES,"41. MARTINEZ, ERIC (IND)",87,0.45
libas,"REGION I, PANGASINAN, CITY OF SAN CARLOS, LIBAS",55320097,774,657,84.88,National,SENATOR of PHILIPPINES,"42. MATA, DOC MARITES (IND)",71,0.37
libas,"REGION I, PANGASINAN, CITY OF SAN CARLOS, LIBAS",55320097,774,657,84.88,National,SENATOR of PHILIPPINES,"43. MATULA,  ATTY.  SONNY (WPP)",119,0.62
libas,"REGION I, PANGASINAN, CITY OF SAN CARLOS, LIBAS",55320097,774,657,84.88,National,SENATOR of PHILIPPINES,"44. MAZA, LIZA (MKBYN)",152,0.79
libas,"REGION I, PANGASINAN, CITY OF SAN CARLOS, LIBAS",55320097,774,657,84.88,National,SENATOR of PHILIPPINES,"45. MENDOZA, HEIDI (IND)",332,1.72
libas,"REGION I, PANGASINAN, CITY OF SAN CARLOS, LIBAS",55320097,774,657,84.88,National,SENATOR of PHILIPPINES,"46. MONTEMAYOR,  JOEY  (IND)",36,0.19
libas,"REGION I, PANGASINAN, CITY OF SAN CARLOS, LIBAS",55320097,774,657,84.88,National,SENATOR of PHILIPPINES,"47. MUSTAPHA, SUBAIR (WPP)",24,0.12
libas,"REGION I, PANGASINAN, CITY OF SAN CARLOS, LIBAS",55320097,774,657,84.88,National,SENATOR of PHILIPPINES,"48. OLIVAR, JOSE JESSIE (IND)",35,0.18
libas,"REGION I, PANGASINAN, CITY OF SAN CARLOS, LIBAS",55320097,774,657,84.88,National,SENATOR of PHILIPPINES,"49. ONG, DOC WILLIE (AKSYON)",354,1.84
libas,"REGION I, PANGASINAN, CITY OF SAN CARLOS, LIBAS",55320097,774,657,84.88,National,SENATOR of PHILIPPINES,"50. PACQUIAO, MANNY PACMAN (PFP)",525,2.73
libas,"REGION I, PANGASINAN, CITY OF SAN CARLOS, LIBAS",55320097,774,657,84.88,National,SENATOR of PHILIPPINES,"51. PANGILINAN, KIKO (LP)",743,3.86
libas,"REGION I, PANGASINAN, CITY OF SAN CARLOS, LIBAS",55320097,774,657,84.88,National,SENATOR of PHILIPPINES,"52. QUERUBIN,  ARIEL PORFIRIO (NP)",104,0.54
libas,"REGION I, PANGASINAN, CITY OF SAN CARLOS, LIBAS",55320097,774,657,84.88,National,SENATOR of PHILIPPINES,"53. QUIBOLOY, APOLLO (IND)",59,0.31
libas,"REGION I, PANGASINAN, CITY OF SAN CARLOS, LIBAS",55320097,774,657,84.88,National,SENATOR of PHILIPPINES,"54. RAMOS, DANILO (MKBYN)",138,0.72
libas,"REGION I, PANGASINAN, CITY OF SAN CARLOS, LIBAS",55320097,774,657,84.88,National,SENATOR of PHILIPPINES,"55. REVILLAME, WILLIE WIL (IND)",588,3.05
libas,"REGION I, PANGASINAN, CITY OF SAN CARLOS, LIBAS",55320097,774,657,84.88,National,SENATOR of PHILIPPINES,"56. RODRIGUEZ, ATTY. VIC (IND)",112,0.58
libas,"REGION I, PANGASINAN, CITY OF SAN CARLOS, LIBAS",55320097,774,657,84.88,National,SENATOR of PHILIPPINES,"57. SAHIDULLA, NUR-ANA (IND)",19,0.1
libas,"REGION I, PANGASINAN, CITY OF SAN CARLOS, LIBAS",55320097,774,657,84.88,National,SENATOR of PHILIPPINES,"58. SALVADOR, PHILLIP IPE (PDPLBN)",256,1.33
libas,"REGION I, PANGASINAN, CITY OF SAN CARLOS, LIBAS",55320097,774,657,84.88,National,SENATOR of PHILIPPINES,"59. SOTTO, TITO (NPC)",980,5.09
libas,"REGION I, PANGASINAN, CITY OF SAN CARLOS, LIBAS",55320097,774,657,84.88,National,SENATOR of PHILIPPINES,"60. TAPADO, MICHAEL BONGBONG (PM)",27,0.14
libas,"REGION I, PANGASINAN, CITY OF SAN CARLOS, LIBAS",55320097,774,657,84.88,National,SENATOR of PHILIPPINES,"61. TOLENTINO, FRANCIS TOL (PFP)",314,1.63
libas,"REGION I, PANGASINAN, CITY OF SAN CARLOS, LIBAS",55320097,774,657,84.88,National,SENATOR of PHILIPPINES,"62. TULFO, BEN BITAG (IND)",837,4.35
libas,"REGION I, PANGASINAN, CITY OF SAN CARLOS, LIBAS",55320097,774,657,84.88,National,SENATOR of PHILIPPINES,"63. TULFO, ERWIN (LAKAS)",1086,5.64
libas,"REGION I, PANGASINAN, CITY OF SAN CARLOS, LIBAS",55320097,774,657,84.88,National,SENATOR of PHILIPPINES,"64. VALBUENA, MAR MANIBELA (IND)",40,0.21
libas,"REGION I, PANGASINAN, CITY OF SAN CARLOS, LIBAS",55320097,774,657,84.88,National,SENATOR of PHILIPPINES,"65. VERCELES, LEANDRO (IND)",13,0.07
libas,"REGION I, PANGASINAN, CITY OF SAN CARLOS, LIBAS",55320097,774,657,84.88,National,SENATOR of PHILIPPINES,"66. VILLAR, CAMILLE (NP)",735,3.82
libas,"REGION I, PANGASINAN, CITY OF SAN CARLOS, LIBAS",55320097,774,657,84.88,National,PARTY LIST of PHILIPPINES,1 4PS,74,3.95
libas,"REGION I, PANGASINAN, CITY OF SAN CARLOS, LIBAS",55320097,774,657,84.88,National,PARTY LIST of PHILIPPINES,2 PPP,3,0.16
libas,"REGION I, PANGASINAN, CITY OF SAN CARLOS, LIBAS",55320097,774,657,84.88,National,PARTY LIST of PHILIPPINES,3 FPJ PANDAY BAYANIHAN,330,17.61
libas,"REGION I, PANGASINAN, CITY OF SAN CARLOS, LIBAS",55320097,774,657,84.88,National,PARTY LIST of PHILIPPINES,4 KABATAAN,24,1.28
libas,"REGION I, PANGASINAN, CITY OF SAN CARLOS, LIBAS",55320097,774,657,84.88,National,PARTY LIST of PHILIPPINES,5 DUTERTE YOUTH,23,1.23
libas,"REGION I, PANGASINAN, CITY OF SAN CARLOS, LIBAS",55320097,774,657,84.88,National,PARTY LIST of PHILIPPINES,6 ML,3,0.16
libas,"REGION I, PANGASINAN, CITY OF SAN CARLOS, LIBAS",55320097,774,657,84.88,National,PARTY LIST of PHILIPPINES,7 PBBM,3,0.16
libas,"REGION I, PANGASINAN, CITY OF SAN CARLOS, LIBAS",55320097,774,657,84.88,National,PARTY LIST of PHILIPPINES,8 P3PWD,1,0.05
libas,"REGION I, PANGASINAN, CITY OF SAN CARLOS, LIBAS",55320097,774,657,84.88,National,PARTY LIST of PHILIPPINES,9 MURANG KURYENTE,5,0.27
libas,"REGION I, PANGASINAN, CITY OF SAN CARLOS, LIBAS",55320097,774,657,84.88,National,PARTY LIST of PHILIPPINES,10 BICOL SARO,1,0.05
libas,"REGION I, PANGASINAN, CITY OF SAN CARLOS, LIBAS",55320097,774,657,84.88,National,PARTY LIST of PHILIPPINES,11 IPATUPAD,4,0.21
libas,"REGION I, PANGASINAN, CITY OF SAN CARLOS, LIBAS",55320097,774,657,84.88,National,PARTY LIST of PHILIPPINES,12 PATROL,2,0.11
libas,"REGION I, PANGASINAN, CITY OF SAN CARLOS, LIBAS",55320097,774,657,84.88,National,PARTY LIST of PHILIPPINES,13 JUAN PINOY,3,0.16
libas,"REGION I, PANGASINAN, CITY OF SAN CARLOS, LIBAS",55320097,774,657,84.88,National,PARTY LIST of PHILIPPINES,14 ARTE,2,0.11
libas,"REGION I, PANGASINAN, CITY OF SAN CARLOS, LIBAS",55320097,774,657,84.88,National,PARTY LIST of PHILIPPINES,15 WIFI,0,0.0
libas,"REGION I, PANGASINAN, CITY OF SAN CARLOS, LIBAS",55320097,774,657,84.88,National,PARTY LIST of PHILIPPINES,16 MAAGAP,2,0.11
libas,"REGION I, PANGASINAN, CITY OF SAN CARLOS, LIBAS",55320097,774,657,84.88,National,PARTY LIST of PHILIPPINES,17 UNITED SENIOR CITIZENS,10,0.53
libas,"REGION I, PANGASINAN, CITY OF SAN CARLOS, LIBAS",55320097,774,657,84.88,National,PARTY LIST of PHILIPPINES,18 EPANAW SAMBAYANAN,0,0.0
libas,"REGION I, PANGASINAN, CITY OF SAN CARLOS, LIBAS",55320097,774,657,84.88,National,PARTY LIST of PHILIPPINES,19 AKO PADAYON,1,0.05
libas,"REGION I, PANGASINAN, CITY OF SAN CARLOS, LIBAS",55320097,774,657,84.88,National,PARTY LIST of PHILIPPINES,20 TUCP,1,0.05
libas,"REGION I, PANGASINAN, CITY OF SAN CARLOS, LIBAS",55320097,774,657,84.88,National,PARTY LIST of PHILIPPINES,21 ACT TEACHERS,17,0.91
libas,"REGION I, PANGASINAN, CITY OF SAN CARLOS, LIBAS",55320097,774,657,84.88,National,PARTY LIST of PHILIPPINES,22 1PACMAN,1,0.05
libas,"REGION I, PANGASINAN, CITY OF SAN CARLOS, LIBAS",55320097,774,657,84.88,National,PARTY LIST of PHILIPPINES,23 TGP,3,0.16
libas,"REGION I, PANGASINAN, CITY OF SAN CARLOS, LIBAS",55320097,774,657,84.88,National,PARTY LIST of PHILIPPINES,24 DUMPER PTDA,2,0.11
libas,"REGION I, PANGASINAN, CITY OF SAN CARLOS, LIBAS",55320097,774,657,84.88,National,PARTY LIST of PHILIPPINES,25 ANAKALUSUGAN,1,0.05
libas,"REGION I, PANGASINAN, CITY OF SAN CARLOS, LIBAS",55320097,774,657,84.88,National,PARTY LIST of PHILIPPINES,26 AKSYON DAPAT,2,0.11
libas,"REGION I, PANGASINAN, CITY OF SAN CARLOS, LIBAS",55320097,774,657,84.88,National,PARTY LIST of PHILIPPINES,27 BHW,2,0.11
libas,"REGION I, PANGASINAN, CITY OF SAN CARLOS, LIBAS",55320097,774,657,84.88,National,PARTY LIST of PHILIPPINES,28 SULONG DIGNIDAD,2,0.11
libas,"REGION I, PANGASINAN, CITY OF SAN CARLOS, LIBAS",55320097,774,657,84.88,National,PARTY LIST of PHILIPPINES,29 BATANG QUIAPO,7,0.37
libas,"REGION I, PANGASINAN, CITY OF SAN CARLOS, LIBAS",55320097,774,657,84.88,National,PARTY LIST of PHILIPPINES,30 PBA,1,0.05
libas,"REGION I, PANGASINAN, CITY OF SAN CARLOS, LIBAS",55320097,774,657,84.88,National,PARTY LIST of PHILIPPINES,31 GILAS,0,0.0
libas,"REGION I, PANGASINAN, CITY OF SAN CARLOS, LIBAS",55320097,774,657,84.88,National,PARTY LIST of PHILIPPINES,32 AKO ILOCANO AKO,24,1.28
libas,"REGION I, PANGASINAN, CITY OF SAN CARLOS, LIBAS",55320097,774,657,84.88,National,PARTY LIST of PHILIPPINES,33 PAMILYANG MAGSASAKA,2,0.11
libas,"REGION I, PANGASINAN, CITY OF SAN CARLOS, LIBAS",55320097,774,657,84.88,National,PARTY LIST of PHILIPPINES,34 CLICK PARTY,0,0.0
libas,"REGION I, PANGASINAN, CITY OF SAN CARLOS, LIBAS",55320097,774,657,84.88,National,PARTY LIST of PHILIPPINES,35 ABANTE BISDAK,1,0.05
libas,"REGION I, PANGASINAN, CITY OF SAN CARLOS, LIBAS",55320097,774,657,84.88,National,PARTY LIST of PHILIPPINES,36 MANILA TEACHERS,1,0.05
libas,"REGION I, PANGASINAN, CITY OF SAN CARLOS, LIBAS",55320097,774,657,84.88,National,PARTY LIST of PHILIPPINES,37 PAMANA,0,0.0
libas,"REGION I, PANGASINAN, CITY OF SAN CARLOS, LIBAS",55320097,774,657,84.88,National,PARTY LIST of PHILIPPINES,38 NANAY,2,0.11
libas,"REGION I, PANGASINAN, CITY OF SAN CARLOS, LIBAS",55320097,774,657,84.88,National,PARTY LIST of PHILIPPINES,39 KM NGAYON NA,5,0.27
libas,"REGION I, PANGASINAN, CITY OF SAN CARLOS, LIBAS",55320097,774,657,84.88,National,PARTY LIST of PHILIPPINES,40 BABAE AKO,5,0.27
libas,"REGION I, PANGASINAN, CITY OF SAN CARLOS, LIBAS",55320097,774,657,84.88,National,PARTY LIST of PHILIPPINES,41 ARISE,0,0.0
libas,"REGION I, PANGASINAN, CITY OF SAN CARLOS, LIBAS",55320097,774,657,84.88,National,PARTY LIST of PHILIPPINES,42 MAGDALO,2,0.11
libas,"REGION I, PANGASINAN, CITY OF SAN CARLOS, LIBAS",55320097,774,657,84.88,National,PARTY LIST of PHILIPPINES,43 APEC,3,0.16
libas,"REGION I, PANGASINAN, CITY OF SAN CARLOS, LIBAS",55320097,774,657,84.88,National,PARTY LIST of PHILIPPINES,44 MAGBUBUKID,5,0.27
libas,"REGION I, PANGASINAN, CITY OF SAN CARLOS, LIBAS",55320097,774,657,84.88,National,PARTY LIST of PHILIPPINES,45 SSS-GSIS PENSYONADO,4,0.21
libas,"REGION I, PANGASINAN, CITY OF SAN CARLOS, LIBAS",55320097,774,657,84.88,National,PARTY LIST of PHILIPPINES,46 GABRIELA,5,0.27
libas,"REGION I, PANGASINAN, CITY OF SAN CARLOS, LIBAS",55320097,774,657,84.88,National,PARTY LIST of PHILIPPINES,47 TINGOG,3,0.16
libas,"REGION I, PANGASINAN, CITY OF SAN CARLOS, LIBAS",55320097,774,657,84.88,National,PARTY LIST of PHILIPPINES,48 APAT-DAPAT,37,1.97
libas,"REGION I, PANGASINAN, CITY OF SAN CARLOS, LIBAS",55320097,774,657,84.88,National,PARTY LIST of PHILIPPINES,49 AHON MAHIRAP,2,0.11
libas,"REGION I, PANGASINAN, CITY OF SAN CARLOS, LIBAS",55320097,774,657,84.88,National,PARTY LIST of PHILIPPINES,50 UGB,0,0.0
libas,"REGION I, PANGASINAN, CITY OF SAN CARLOS, LIBAS",55320097,774,657,84.88,National,PARTY LIST of PHILIPPINES,51 AKBAYAN,76,4.06
libas,"REGION I, PANGASINAN, CITY OF SAN CARLOS, LIBAS",55320097,774,657,84.88,National,PARTY LIST of PHILIPPINES,52 AGIMAT,1,0.05
libas,"REGION I, PANGASINAN, CITY OF SAN CARLOS, LIBAS",55320097,774,657,84.88,National,PARTY LIST of PHILIPPINES,53 PHILRECA,13,0.69
libas,"REGION I, PANGASINAN, CITY OF SAN CARLOS, LIBAS",55320097,774,657,84.88,National,PARTY LIST of PHILIPPINES,54 KAPUSO PM,0,0.0
libas,"REGION I, PANGASINAN, CITY OF SAN CARLOS, LIBAS",55320097,774,657,84.88,National,PARTY LIST of PHILIPPINES,55 ILOCANO DEFENDERS,2,0.11
libas,"REGION I, PANGASINAN, CITY OF SAN CARLOS, LIBAS",55320097,774,657,84.88,National,PARTY LIST of PHILIPPINES,56 1-RIDER PARTY-LIST,9,0.48
libas,"REGION I, PANGASINAN, CITY OF SAN CARLOS, LIBAS",55320097,774,657,84.88,National,PARTY LIST of PHILIPPINES,57 TICTOK,1,0.05
libas,"REGION I, PANGASINAN, CITY OF SAN CARLOS, LIBAS",55320097,774,657,84.88,National,PARTY LIST of PHILIPPINES,59 BAYAN MUNA,3,0.16
libas,"REGION I, PANGASINAN, CITY OF SAN CARLOS, LIBAS",55320097,774,657,84.88,National,PARTY LIST of PHILIPPINES,60 ANG PROBINSIYANO,3,0.16
libas,"REGION I, PANGASINAN, CITY OF SAN CARLOS, LIBAS",55320097,774,657,84.88,National,PARTY LIST of PHILIPPINES,61 BANAT,0,0.0
libas,"REGION I, PANGASINAN, CITY OF SAN CARLOS, LIBAS",55320097,774,657,84.88,National,PARTY LIST of PHILIPPINES,62 SBP,1,0.05
libas,"REGION I, PANGASINAN, CITY OF SAN CARLOS, LIBAS",55320097,774,657,84.88,National,PARTY LIST of PHILIPPINES,63 BUHAY,0,0.0
libas,"REGION I, PANGASINAN, CITY OF SAN CARLOS, LIBAS",55320097,774,657,84.88,National,PARTY LIST of PHILIPPINES,64 TULUNGAN TAYO,13,0.69
libas,"REGION I, PANGASINAN, CITY OF SAN CARLOS, LIBAS",55320097,774,657,84.88,National,PARTY LIST of PHILIPPINES,65 SAGIP,4,0.21
libas,"REGION I, PANGASINAN, CITY OF SAN CARLOS, LIBAS",55320097,774,657,84.88,National,PARTY LIST of PHILIPPINES,66 BTS BAYANING TSUPER,0,0.0
libas,"REGION I, PANGASINAN, CITY OF SAN CARLOS, LIBAS",55320097,774,657,84.88,National,PARTY LIST of PHILIPPINES,67 VENDORS,4,0.21
libas,"REGION I, PANGASINAN, CITY OF SAN CARLOS, LIBAS",55320097,774,657,84.88,National,PARTY LIST of PHILIPPINES,68 ACT-CIS,38,2.03
libas,"REGION I, PANGASINAN, CITY OF SAN CARLOS, LIBAS",55320097,774,657,84.88,National,PARTY LIST of PHILIPPINES,69 AKTIBONG KAAGAPAY,0,0.0
libas,"REGION I, PANGASINAN, CITY OF SAN CARLOS, LIBAS",55320097,774,657,84.88,National,PARTY LIST of PHILIPPINES,70 ASENSO PINOY,2,0.11
libas,"REGION I, PANGASINAN, CITY OF SAN CARLOS, LIBAS",55320097,774,657,84.88,National,PARTY LIST of PHILIPPINES,71 SOLO PARENTS,6,0.32
libas,"REGION I, PANGASINAN, CITY OF SAN CARLOS, LIBAS",55320097,774,657,84.88,National,PARTY LIST of PHILIPPINES,72 ANG KOMADRONA,2,0.11
libas,"REGION I, PANGASINAN, CITY OF SAN CARLOS, LIBAS",55320097,774,657,84.88,National,PARTY LIST of PHILIPPINES,73 PROMDI,0,0.0
libas,"REGION I, PANGASINAN, CITY OF SAN CARLOS, LIBAS",55320097,774,657,84.88,National,PARTY LIST of PHILIPPINES,74 PUSONG PINOY,0,0.0
libas,"REGION I, PANGASINAN, CITY OF SAN CARLOS, LIBAS",55320097,774,657,84.88,National,PARTY LIST of PHILIPPINES,75 KUSUG TAUSUG,0,0.0
